,Recipe_id,Total_Grams,Num_comensales,Categoria
2497,33534,522.0,,Recetas de Pan y bollería
2498,33544,804.0,,Recetas de Pescado
2499,33573,4005.0,,Recetas de Sopas y cremas
2500,33581,881.0,,Recetas de Carne
2501,33590,1484.0,,Recetas de Pescado
2502,33595,1634.0,,Recetas de Huevos y lácteos
2503,33650,233.0,,Recetas de Salsas
2504,33678,521.0,,Recetas de Postres
2505,33702,1480.0,,Recetas de Ensaladas
2506,33709,1081.0,,Recetas de Aperitivos y tapas
2507,33725,943.0,,Recetas de Aves y caza
2508,33730,304.0,,Recetas de Ensaladas
2509,33755,321.0,,Recetas de Postres
2510,33766,1445.0,,Recetas de Mariscos
2511,33775,595.0,,Recetas de Aperitivos y tapas
2512,33799,735.5,,Recetas de Pan y bollería
2513,33849,1707.0,,Recetas de Aves y caza
2514,33851,1439.5,,Recetas de Postres
2515,33869,1170.0,,Recetas de Postres
2516,33878,1482.0,,Recetas de Postres
2517,33891,510.0,,Recetas de Verduras
2518,33923,1161.0,,Recetas de Aperitivos y tapas
2519,33936,1060.0,,Recetas de Salsas
2520,33955,650.0,,Recetas de Carne
2521,33966,645.0,,Recetas de Ensaladas
2522,34022,986.0,,Recetas de Aperitivos y tapas
2523,34036,2338.5,,Recetas de Aperitivos y tapas
2524,34037,1022.0,,Recetas de Postres
2525,34054,1150.0,,Recetas de Pescado
2526,34071,1984.0,,Recetas de Ensaladas
2527,34090,1915.0,,Recetas de Mariscos
2528,34093,833.0,,Recetas de Ensaladas
2529,34100,1005.0,,Recetas de Aperitivos y tapas
2530,34102,133.0,,Recetas de Aperitivos y tapas
2531,34104,1335.0,,Recetas de Aperitivos y tapas
2532,34108,740.0,,Recetas de Postres
2533,34119,1342.0,,Recetas de Postres
2534,34129,4184.0,,Recetas de Pan y bollería
2535,34135,1215.0,,Recetas de Carne
2536,34137,1210.0,,Recetas de Postres
2537,34153,967.0,,Recetas de Postres
2538,34159,1129.5,,Recetas de Postres
2539,34166,666.0,,Recetas de Arroces y cereales
2540,34167,250.0,,Recetas de Postres
2541,34170,1218.0,,Recetas de Postres
2542,34182,375.0,,Recetas de Salsas
2543,34190,311.0,,Recetas de Huevos y lácteos
2544,34191,575.0,,Recetas de Pan y bollería
2545,34205,2395.0,,Cócteles y bebidas
2546,34215,1015.0,,Recetas de Postres
2547,34224,1046.0,,Recetas de Postres
2548,34240,1271.0,,Recetas de Pescado
2549,34278,749.0,,Recetas de Postres
2550,34285,2150.0,,Recetas de Verduras
2551,34297,691.0,,Recetas de Verduras
2552,34310,1189.0,,Recetas de Sopas y cremas
2553,34340,739.0,,Recetas de Pan y bollería
2554,34344,446.0,,Recetas de Huevos y lácteos
2555,34368,3115.0,,Recetas de Legumbres
2556,34388,1227.0,,Recetas de Pasta
2557,34408,1395.0,,Recetas de Postres
2558,34420,991.0,,Recetas de Verduras
2559,34421,1271.0,,Recetas de Pescado
2560,34430,810.0,,Recetas de Postres
2561,34435,925.0,,Recetas de Verduras
2562,34442,2191.0,,Recetas de Aperitivos y tapas
2563,34471,660.0,,Recetas de Pescado
2564,34485,1356.0,,Recetas de Postres
2565,34486,1110.0,,Recetas de Postres
2566,34520,1034.0,,Recetas de Postres
2567,34579,1039.0,,Recetas de Postres
2568,34591,1112.0,,Recetas de Aperitivos y tapas
2569,34598,1124.003,,Recetas de Postres
2570,34631,417.0,,Recetas de Postres
2571,34635,760.0,,Recetas de Pasta
2572,34642,897.0,,Recetas de Pasta
2573,34648,1034.5,,Recetas de Postres
2574,34667,323.0,,Recetas de Verduras
2575,34709,5766.0,,Recetas de Sopas y cremas
2576,34720,805.0,,Recetas de Aperitivos y tapas
2577,34749,651.0,,Recetas de Sopas y cremas
2578,34758,400.0,,Recetas de Sopas y cremas
2579,34764,363.0,,Recetas de Postres
2580,34794,3111.0,,Recetas de Carne
2581,34825,755.0,,Recetas de Verduras
2582,34840,1814.5,,Recetas de Verduras
2583,34912,1137.0,,Recetas de Legumbres
2584,34932,990.0,,Recetas de Postres
2585,34946,632.0,,Recetas de Pan y bollería
2586,34957,198.0,,Recetas de Huevos y lácteos
2587,34961,487.0,,Recetas de Aperitivos y tapas
2588,34976,1355.0,,Recetas de Pescado
2589,34988,1227.0,,Recetas de Pan y bollería
2590,35003,639.0,,Recetas de Postres
2591,35017,835.5,,Recetas de Aperitivos y tapas
2592,35028,340.0,,Recetas de Pasta
2593,35042,436.0,,Recetas de Aperitivos y tapas
2594,35048,1765.0,,Recetas de Postres
2595,35054,322.0,,Recetas de Verduras
2596,35070,740.0,,Recetas de Postres
2597,35075,1094.0,,Recetas de Postres
2598,35080,1997.0,,Recetas de Postres
2599,35082,939.0,,Recetas de Postres
2600,35083,2642.0,,Recetas de Aperitivos y tapas
2601,35117,2460.0,,Recetas de Verduras
2602,35130,305.5,,Recetas de Salsas
2603,35164,1052.0,,Recetas de Aves y caza
2604,35170,1181.0,,Recetas de Pan y bollería
2605,35194,1434.0,,Recetas de Salsas
2606,35208,1285.0,,Recetas de Ensaladas
2607,35261,1131.0,,Recetas de Sopas y cremas
2608,35271,1805.0,,Recetas de Carne
2609,35279,1231.5,,Recetas de Huevos y lácteos
2610,35305,438.0,,Recetas de Huevos y lácteos
2611,35306,400.0,,Recetas de Postres
2612,35357,350.0,,Recetas de Aves y caza
2613,35362,1180.0,,Recetas de Huevos y lácteos
2614,35376,867.0,,Recetas de Mariscos
2615,35389,955.0,,Recetas de Postres
2616,35390,625.5,,Recetas de Postres
2617,35399,694.0,,Recetas de Huevos y lácteos
2618,35420,1136.0,,Recetas de Huevos y lácteos
2619,35425,380.0,,Recetas de Postres
2620,35446,910.0,,Recetas de Pescado
2621,35457,625.0,,Recetas de Verduras
2622,35473,1324.5,,Recetas de Carne
2623,35480,2300.0,,Cócteles y bebidas
2624,35485,2102.5,,Recetas de Aves y caza
2625,35498,615.5,,Recetas de Aperitivos y tapas
2626,35499,3200.0,,Recetas de Sopas y cremas
2627,35536,787.0,,Recetas de Verduras
2628,35547,842.3333299999999,,Recetas de Pan y bollería
2629,35552,1243.5,,Recetas de Arroces y cereales
2630,35583,3654.0,,Recetas de Verduras
2631,35586,2602.0,,Recetas de Arroces y cereales
2632,35597,761.0,,Recetas de Arroces y cereales
2633,35667,175.0,,Recetas de Verduras
2634,35675,1206.0,,Recetas de Mariscos
2635,35677,882.0,,Recetas de Legumbres
2636,35749,1892.0,,Recetas de Postres
2637,35770,1214.0,,Recetas de Aves y caza
2638,35773,733.0,,Recetas de Carne
2639,35777,702.0,,Recetas de Verduras
2640,35816,262.0,,Recetas de Aperitivos y tapas
2641,35824,1720.0,,Recetas de Postres
2642,35922,2005.0,,Recetas de Postres
2643,35957,1671.0,,Recetas de Pasta
2644,35964,1111.0,,Recetas de Postres
2645,35982,1088.5,,Recetas de Carne
2646,35993,2030.0,,Recetas de Legumbres
2647,36000,1156.0,,Recetas de Mariscos
2648,36003,1769.0,,Recetas de Carne
2649,36017,1397.0,,Recetas de Verduras
2650,36018,561.0,,Recetas de Pan y bollería
2651,36021,466.0,,Recetas de Aperitivos y tapas
2652,36049,1567.0,,Recetas de Legumbres
2653,36111,569.0,,Recetas de Aperitivos y tapas
2654,36122,596.0,,Recetas de Postres
2655,36127,780.0,,Recetas de Postres
2656,36133,755.0,,Recetas de Huevos y lácteos
2657,36136,670.5,,Recetas de Aperitivos y tapas
2658,36137,615.0,,Recetas de Aves y caza
2659,36157,681.0,,Recetas de Pasta
2660,36172,605.0,,Recetas de Aperitivos y tapas
2661,36197,1652.0,,Recetas de Huevos y lácteos
2662,36262,825.015,,Recetas de Postres
2663,36265,611.0,,Recetas de Aperitivos y tapas
2664,36289,430.0,,Recetas de Huevos y lácteos
2665,36303,1432.0,,Recetas de Postres
2666,36319,345.0,,Recetas de Pan y bollería
2667,36323,382.0,,Recetas de Salsas
2668,36394,1001.0,,Recetas de Aperitivos y tapas
2669,36426,357.0,,Recetas de Mariscos
2670,36458,960.0,,Cócteles y bebidas
2671,36461,956.0,,Recetas de Salsas
2672,36468,475.0,,Recetas de Postres
2673,36482,1130.003,,Recetas de Pan y bollería
2674,36498,670.0,,Recetas de Pescado
2675,36511,1030.5,,Recetas de Mariscos
2676,36517,1245.0,,Recetas de Aperitivos y tapas
2677,36519,210.5,,Recetas de Postres
2678,36549,1376.0,,Recetas de Aperitivos y tapas
2679,36610,788.0,,Recetas de Pan y bollería
2680,36619,19.0,,Recetas de Postres
2681,36653,2077.0,,Recetas de Aperitivos y tapas
2682,36672,1193.0,,Recetas de Aves y caza
2683,36717,436.0,,Recetas de Pescado
2684,36719,612.0,,Recetas de Pescado
2685,36774,13141.0,,Recetas de Carne
2686,36780,551.0,,Recetas de Mariscos
2687,36788,1230.0,,Recetas de Legumbres
2688,36812,1310.0,,Recetas de Aperitivos y tapas
2689,36840,608.0,,Recetas de Salsas
2690,36853,737.5,,Recetas de Aves y caza
2691,36917,1501.0,,Recetas de Pescado
2692,36921,554.0,,Recetas de Pan y bollería
2693,36926,978.0,,Recetas de Mariscos
2694,36944,1039.0,,Recetas de Postres
2695,36960,1190.0,,Recetas de Postres
2696,36974,1367.0,,Recetas de Postres
2697,36975,1466.0,,Recetas de Sopas y cremas
2698,36986,1057.0,,Recetas de Postres
2699,36988,862.0,,Recetas de Postres
2700,36990,612.0,,Recetas de Pescado
2701,36998,1230.0,,Recetas de Postres
2702,37003,1235.0,,Recetas de Aves y caza
2703,37009,256.0,,Recetas de Pan y bollería
2704,37012,559.0,,Recetas de Aperitivos y tapas
2705,37038,451.0,,Recetas de Pan y bollería
2706,37051,1270.0,,Recetas de Postres
2707,37099,1420.0,,Recetas de Verduras
2708,37112,1701.0,,Recetas de Aperitivos y tapas
2709,37177,440.0,,Recetas de Arroces y cereales
2710,37201,1011.0,,Recetas de Aves y caza
2711,37220,804.5,,Recetas de Aves y caza
2712,37235,465.0,,Recetas de Pan y bollería
2713,37279,296.0,,Recetas de Aperitivos y tapas
2714,37330,870.0,,Recetas de Sopas y cremas
2715,37347,1188.0,,Recetas de Postres
2716,37368,794.0,,Recetas de Postres
2717,37401,326.0,,Recetas de Postres
2718,37542,1756.0,,Recetas de Verduras
2719,37546,45.0,,Recetas de Verduras
2720,37551,1432.0,,Recetas de Verduras
2721,37567,1108.0,,Recetas de Pescado
2722,37578,621.0,,Recetas de Verduras
2723,37580,699.0,,Recetas de Verduras
2724,37589,2642.0,,Recetas de Mariscos
2725,37590,1438.0,,Recetas de Mariscos
2726,37599,942.0,,Recetas de Verduras
2727,37614,4178.0,,Recetas de Carne
2728,37616,1172.0,,Recetas de Arroces y cereales
2729,37667,1098.5,,Recetas de Arroces y cereales
2730,37674,952.0,,Recetas de Arroces y cereales
2731,37699,338.0,,Recetas de Pescado
2732,37704,1908.0,,Recetas de Pescado
2733,37719,801.0,,Recetas de Postres
2734,37733,1087.5,,Recetas de Verduras
2735,37744,1260.0,,Recetas de Pescado
2736,37767,1190.0,,Recetas de Pescado
2737,37781,2237.0,,Recetas de Verduras
2738,37812,1970.0,,Recetas de Mariscos
2739,37817,1258.0,,Recetas de Pasta
2740,37833,442.0,,Recetas de Aperitivos y tapas
2741,37834,1677.0,,Recetas de Pasta
2742,37844,2410.0,,Recetas de Mariscos
2743,37848,3084.5,,Recetas de Carne
2744,37850,398.0,,Recetas de Postres
2745,37853,260.0,,Recetas de Postres
2746,37882,830.0,,Recetas de Guisos y Potajes
2747,37907,1233.0,,Recetas de Aperitivos y tapas
2748,37915,2108.5,,Recetas de Aperitivos y tapas
2749,37919,507.0,,Recetas de Aperitivos y tapas
2750,37934,1361.0,,Recetas de Arroces y cereales
2751,37944,1202.0,,Recetas de Carne
2752,37946,632.0,,Recetas de Carne
2753,37951,1340.0,,Recetas de Carne
2754,37962,1627.0,,Recetas de Carne
2755,37963,1720.0,,Recetas de Mariscos
2756,37990,548.0,,Recetas de Mariscos
2757,38005,958.0,,Recetas de Mariscos
2758,38030,1040.0,,Recetas de Postres
2759,38036,774.0,,Recetas de Carne
2760,38073,1254.0,,Recetas de Postres
2761,38079,725.0,,Recetas de Sopas y cremas
2762,38083,320.0,,Recetas de Pescado
2763,38087,298.0,,Recetas de Postres
2764,38092,1108.0,,Recetas de Aperitivos y tapas
2765,38095,777.0,,Recetas de Aperitivos y tapas
2766,38096,819.0,,Recetas de Aperitivos y tapas
2767,38099,1615.0,,Recetas de Aperitivos y tapas
2768,38101,908.0,,Recetas de Pan y bollería
2769,38109,1250.0,,Recetas de Mariscos
2770,38120,3048.0,,Recetas de Postres
2771,38136,2536.0,,Recetas de Aperitivos y tapas
2772,38148,1597.0,,Recetas de Aperitivos y tapas
2773,38153,1334.0,,Recetas de Verduras
2774,38157,1026.42857,,Recetas de Ensaladas
2775,38179,962.0,,Recetas de Ensaladas
2776,38186,1580.0,,Recetas de Ensaladas
2777,38201,1061.0,,Recetas de Ensaladas
2778,38210,474.0,,Recetas de Ensaladas
2779,38217,802.0,,Recetas de Ensaladas
2780,38236,652.0,,Recetas de Ensaladas
2781,38245,435.0,,Recetas de Ensaladas
2782,38260,1727.0,,Recetas de Ensaladas
2783,38296,945.0,,Recetas de Carne
2784,38343,3300.0,,Recetas de Verduras
2785,38383,3120.0,,Recetas de Carne
2786,38404,2073.0,,Recetas de Verduras
2787,38407,1732.0,,Recetas de Postres
2788,38438,1251.0,,Recetas de Postres
2789,38441,3747.0,,Recetas de Carne
2790,38444,1887.0,,Recetas de Legumbres
2791,38453,1314.5,,Recetas de Aves y caza
2792,38462,1315.0,,Recetas de Postres
2793,38465,813.0,,Recetas de Postres
2794,38475,1132.0,,Recetas de Verduras
2795,38476,991.0,,Recetas de Guisos y Potajes
2796,38494,475.0,,Recetas de Postres
2797,38500,173.0,,Recetas de Verduras
2798,38510,866.0,,Recetas de Huevos y lácteos
2799,38511,857.0,,Recetas de Huevos y lácteos
2800,38513,992.0,,Recetas de Huevos y lácteos
2801,38515,820.0,,Recetas de Huevos y lácteos
2802,38517,2292.0,,Recetas de Huevos y lácteos
2803,38529,431.0,,Recetas de Huevos y lácteos
2804,38530,893.0,,Recetas de Huevos y lácteos
2805,38532,282.0,,Recetas de Huevos y lácteos
2806,38533,159.0,,Recetas de Huevos y lácteos
2807,38554,1351.0,,Recetas de Mariscos
2808,38555,664.0,,Recetas de Mariscos
2809,38557,2165.0,,Recetas de Mariscos
2810,38567,1977.0,,Recetas de Pasta
2811,38575,1050.0,,Recetas de Pasta
2812,38577,1671.0,,Recetas de Pasta
2813,38579,1052.5,,Recetas de Pasta
2814,38590,1848.0,,Recetas de Legumbres
2815,38608,1463.0,,Recetas de Carne
2816,38613,2998.0,,Recetas de Carne
2817,38647,1883.5,,Recetas de Postres
2818,38657,351.0,,Recetas de Pasta
2819,38660,891.0,,Recetas de Postres
2820,38661,465.0,,Recetas de Postres
2821,38683,1501.0,,Recetas de Pescado
2822,38687,1514.0,,Recetas de Pescado
2823,38732,2306.0,,Recetas de Aves y caza
2824,38740,684.0,,Recetas de Carne
2825,38744,544.0,,Recetas de Mariscos
2826,38747,320.0,,Recetas de Huevos y lácteos
2827,38771,2209.0,,Recetas de Verduras
2828,38786,516.0,,Recetas de Pasta
2829,38803,1407.0,,Recetas de Arroces y cereales
2830,38819,805.0,,Recetas de Postres
2831,38824,1142.0,,Recetas de Mariscos
2832,38860,752.0,,Recetas de Verduras
2833,38865,590.0,,Recetas de Aves y caza
2834,38870,3040.0,,Recetas de Aves y caza
2835,38878,345.0,,Recetas de Mariscos
2836,38884,2009.0,,Recetas de Aves y caza
2837,38885,2022.0,,Recetas de Aves y caza
2838,38918,2318.0,,Recetas de Aves y caza
2839,38962,1320.0,,Recetas de Verduras
2840,38983,378.0,,Recetas de Verduras
2841,38994,1085.0,,Recetas de Postres
2842,39010,753.0,,Recetas de Aves y caza
2843,39014,1236.0,,Recetas de Aves y caza
2844,39020,1115.0,,Recetas de Aves y caza
2845,39069,1643.0,,Recetas de Aves y caza
2846,39088,1205.0,,Recetas de Aves y caza
2847,39089,1376.0,,Recetas de Aves y caza
2848,39101,1068.0,,Recetas de Aves y caza
2849,39104,2190.66667,,Recetas de Aves y caza
2850,39121,619.0,,Recetas de Aves y caza
2851,39123,1046.0,,Recetas de Aves y caza
2852,39139,1829.0,,Recetas de Aves y caza
2853,39150,737.0,,Recetas de Postres
2854,39182,1436.0,,Recetas de Verduras
2855,39194,490.0,,Recetas de Huevos y lácteos
2856,39210,1108.0,,Recetas de Pescado
2857,39211,2417.0,,Recetas de Pescado
2858,39214,1715.0,,Recetas de Pasta
2859,39216,1082.0,,Recetas de Pasta
2860,39234,2384.0,,Recetas de Arroces y cereales
2861,39242,554.0,,Recetas de Carne
2862,39243,1296.0,,Recetas de Carne
2863,39248,826.0,,Recetas de Verduras
2864,39279,1895.0,,Recetas de Pescado
2865,39283,1461.0,,Recetas de Pescado
2866,39316,389.0,,Recetas de Salsas
2867,39342,1025.0,,Recetas de Pescado
2868,39344,1431.0,,Recetas de Pescado
2869,39386,728.0,,Recetas de Aperitivos y tapas
2870,39410,581.0,,Recetas de Aperitivos y tapas
2871,39411,42.0,,Recetas de Aperitivos y tapas
2872,39506,165.0,,Recetas de Legumbres
2873,39510,722.0,,Recetas de Verduras
2874,39514,3295.0,,Recetas de Verduras
2875,39532,1529.0,,Recetas de Huevos y lácteos
2876,39533,522.0,,Recetas de Mariscos
2877,39537,383.0,,Recetas de Huevos y lácteos
2878,39539,149.0,,Recetas de Pan y bollería
2879,39540,215.0,,Recetas de Huevos y lácteos
2880,39560,2411.0,,Recetas de Aperitivos y tapas
2881,39563,370.0,,Recetas de Aperitivos y tapas
2882,39572,2248.0,,Recetas de Postres
2883,39587,1401.0,,Recetas de Sopas y cremas
2884,39594,3006.0,,Recetas de Pasta
2885,39599,1001.0,,Recetas de Pasta
2886,39600,2411.0,,Recetas de Pan y bollería
2887,39616,3006.0,,Recetas de Pasta
2888,41014,377.0,,Cócteles y bebidas
2889,41027,287.5,,Cócteles y bebidas
2890,41030,815.0,,Cócteles y bebidas
2891,41035,204.0,,Cócteles y bebidas
2892,41095,652.5,,Cócteles y bebidas
2893,41114,423.0,,Cócteles y bebidas
2894,41132,530.0,,Cócteles y bebidas
2895,41134,1388.75,,Cócteles y bebidas
2896,41139,1198.0,,Cócteles y bebidas
2897,41144,1345.0,,Cócteles y bebidas
2898,41148,331.0,,Cócteles y bebidas
2899,41155,531.5,,Recetas de Postres
2900,41159,198.5,,Cócteles y bebidas
2901,41172,657.5,,Recetas de Postres
2902,41174,1011.0,,Cócteles y bebidas
2903,41200,1335.0,,Cócteles y bebidas
2904,41216,550.0,,Cócteles y bebidas
2905,41250,1248.0,,Cócteles y bebidas
2906,41254,590.0,,Cócteles y bebidas
2907,41268,4560.0,,Cócteles y bebidas
2908,41287,410.0,,Cócteles y bebidas
2909,41301,585.0,,Cócteles y bebidas
2910,41314,1532.0,,Cócteles y bebidas
2911,41334,677.5,,Cócteles y bebidas
2912,41344,375.0,,Cócteles y bebidas
2913,41382,705.0,,Cócteles y bebidas
2914,41414,308.0,,Cócteles y bebidas
2915,41446,858.5,,Cócteles y bebidas
2916,41449,990.0,,Cócteles y bebidas
2917,41482,550.0,,Cócteles y bebidas
2918,41570,1434.0,,Cócteles y bebidas
2919,41574,1185.0,,Recetas de Postres
2920,41581,1602.0,,Recetas de Aves y caza
2921,41591,3065.0,,Recetas de Aves y caza
2922,41607,1385.5,,Recetas de Ensaladas
2923,41630,743.0,,Recetas de Pescado
2924,41670,3204.0,,Recetas de Aves y caza
2925,41680,1181.5,,Recetas de Verduras
2926,41690,1265.0,,Recetas de Postres
2927,41708,1805.0,,Recetas de Mariscos
2928,41739,1105.0,,Recetas de Aperitivos y tapas
2929,41779,887.0,,Recetas de Mariscos
2930,41781,1195.5,,Recetas de Postres
2931,41790,2038.0,,Recetas de Aperitivos y tapas
2932,41836,433.0,,Recetas de Salsas
2933,41838,707.0,,Recetas de Pescado
2934,41844,692.0,,Recetas de Mariscos
2935,41847,557.0,,Recetas de Postres
2936,41859,676.0,,Cócteles y bebidas
2937,41863,1590.0,,Recetas de Pan y bollería
2938,41865,602.0,,Recetas de Pan y bollería
2939,41892,730.0,,Recetas de Postres
2940,41915,891.0,,Recetas de Pan y bollería
2941,41918,925.5,,Recetas de Verduras
2942,41927,670.0,,Recetas de Pescado
2943,41967,1957.0,,Recetas de Postres
2944,41985,807.0,,Recetas de Aperitivos y tapas
2945,42000,526.0,,Recetas de Aves y caza
2946,42040,393.0,,Recetas de Postres
2947,42077,1423.0,,Recetas de Aves y caza
2948,42089,788.0,,Recetas de Postres
2949,42114,1167.0,,Recetas de Ensaladas
2950,42125,933.0,,Recetas de Postres
2951,42140,677.25,,Recetas de Postres
2952,42149,0.0,,Recetas de Aperitivos y tapas
2953,42168,314.0,,Recetas de Huevos y lácteos
2954,42177,1786.0,,Recetas de Carne
2955,42183,688.0,,Recetas de Postres
2956,42198,1702.0,,Recetas de Huevos y lácteos
2957,42211,647.0,,Recetas de Pan y bollería
2958,42239,1478.0,,Recetas de Aves y caza
2959,42246,2866.0,,Recetas de Postres
2960,42310,1842.0,,Recetas de Postres
2961,42317,228.0,,Recetas de Huevos y lácteos
2962,42330,1824.5,,Recetas de Carne
2963,42360,605.0,,Recetas de Sopas y cremas
2964,42398,641.0,,Recetas de Postres
2965,42410,513.0,,Recetas de Verduras
2966,42440,1830.0,,Recetas de Postres
2967,42451,946.0,,Recetas de Aves y caza
2968,42452,2596.0,,Recetas de Postres
2969,42456,1246.0,,Recetas de Pan y bollería
2970,42464,861.0,,Recetas de Postres
2971,42504,601.0,,Recetas de Postres
2972,42559,1136.0,,Recetas de Postres
2973,42578,1445.0,,Recetas de Postres
2974,42593,1660.0,,Recetas de Postres
2975,42635,683.0,,Recetas de Postres
2976,42640,275.0,,Recetas de Salsas
2977,42661,1200.0,,Recetas de Arroces y cereales
2978,42718,705.0,,Recetas de Carne
2979,42769,530.0,,Recetas de Pescado
2980,42777,682.0,,Recetas de Verduras
2981,42823,931.0,,Recetas de Aperitivos y tapas
2982,42844,1199.5,,Recetas de Carne
2983,42877,651.0,,Recetas de Pescado
2984,42881,531.0,,Cócteles y bebidas
2985,42891,3769.0,,Recetas de Pescado
2986,42899,124.0,,Recetas de Pan y bollería
2987,42903,982.0,,Recetas de Postres
2988,42932,529.0,,Recetas de Salsas
2989,43006,490.0,,Recetas de Huevos y lácteos
2990,43024,450.0,,Recetas de Mariscos
2991,43027,1038.5,,Recetas de Postres
2992,43032,1476.0,,Recetas de Legumbres
2993,43055,325.0,,Recetas de Huevos y lácteos
2994,43073,1219.5,,Recetas de Sopas y cremas
2995,43076,1190.0,,Recetas de Huevos y lácteos
2996,43102,301.0,,Recetas de Postres
