Recipe_id,alcohol,energia,grasa,proteina,agua,fibra,carbohidratos,ácido graso 22:6 n-3 (ácido docosahexaenóico),"ácidos grasos, monoinsaturados totales","ácidos grasos, poliinsaturados totales",ácidos grasos saturados totales,ácido graso 12:0 (láurico),ácido graso 14:0 (ácido mirístico),ácido graso 16:0 (ácido palmítico),ácido graso 18:0 (ácido esteárico),ácido graso 18:1 n-9 cis (ácido oléico),colesterol,ácido graso 18:2,ácido graso 18:3,ácido graso 20:4 n-6  (ácido araquidónico),ácido graso 20:5 (ácido eicosapentaenóico),Vitamina A equivalentes de retinol de actividades de retinos y carotenoides,Vitamina D,Viamina E equivalentes de alfa tocoferol de actividades de vitámeros E,"folato, total","equivalentes de niacina, totales",riboflavina,tiamina,Vitamina B-12,"Vitamina B-6, Total",Vitamina C (ácido ascórbico),calcio,"hierro, total",potasio,magnesio,sodio,fósforo,ioduro,"selenio, total",zinc (cinc),Total_Grams
61268,0.0,1196.175225,92.859366,78.953845,261.671867,2.947,12.4172,0.0,30.524235,7.522374,50.153842,0.0255,0.0326,3.2681,1.2664,6.82564,0.341546,1.73782,0.0694,0.11,0.0,0.000734,1e-06,0.002515,6.9e-05,0.009452,0.000976,0.001162,5e-06,0.000845,0.01289,2.054288,0.00379,0.801607,0.102762,3.68981,1.369213,3.1e-05,2e-05,0.007676,480.04148
61272,0.0,227.97,0.144,0.576,1130.752,0.144,56.082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3e-06,0.0,5.8e-05,2.3e-05,0.000144,1.4e-05,5.8e-05,0.0,7.2e-05,0.05328,0.36608,0.148044,1.29912,0.02864,0.16444,0.16308,1e-06,1e-06,0.0,1195.0
61273,0.0,1568.988485,115.073253,85.637405,1282.482006,23.362,48.876721,0.0,76.29494,11.684646,18.620864,0.0,0.0034,3.536,0.748,26.588,1.026376,2.312,0.238,0.0,0.0,0.000657,4.3e-05,0.01738,0.000383,0.017001,0.001145,0.000676,8e-06,0.001973,0.28782,0.607077,0.01503,3.210527,0.298325,1.197482,1.112093,0.000293,7.7e-05,0.006248,1561.61456
61274,0.0,3434.769862,252.2888,143.359466,546.410494,1.98,150.62,0.0,73.75218,6.98336,159.5369,0.2655,0.8325,12.15,14.0295,11.6715,0.7875,1.512,0.1065,0.0,0.0,0.002214,9e-06,0.005554,0.000128,0.004175,0.003221,0.000469,9e-06,0.000611,0.00741,5.302979,0.150828,3.017417,0.293004,3.640055,3.25942,5.4e-05,1.7e-05,0.014682,1146.62496
61279,0.0,839.759862,0.82,28.083466,549.229494,12.99,178.509,0.0,0.192,0.125,0.101,0.0,0.0,0.0,0.0,0.0,0.005,0.0,0.0,0.0,0.0,9.6e-05,0.0,0.002546,2.8e-05,0.002535,0.000666,0.000313,1e-06,0.000327,0.03055,1.216159,0.36836,4.294117,0.077169,0.50001,0.68754,4.3e-05,1.2e-05,0.001596,764.62496
61280,0.0,124.86,4.0638,7.74425,322.664,11.322,14.17,0.0,1.5658,0.581,0.4622,0.0,0.0002,0.208,0.044,1.564,0.0,0.136,0.014,0.0,0.0,0.000674,0.0,0.002373,0.000228,0.013016,0.001076,0.00049,0.0,0.000359,0.20085,0.223978,0.010283,1.96254,0.062426,0.4353,0.35978,2e-05,2.4e-05,0.001017,361.0
61281,0.0,2710.2,300.6209,3.887125,111.974,0.141,6.183,0.0,76.4769,190.629,31.9525,0.0,0.27,19.02,9.93,84.18,0.002,172.59,4.8,0.0,0.12,0.0,0.0,0.168019,7e-06,0.000168,0.000176,6.7e-05,0.0,3.7e-05,0.01185,0.120314,0.000285,0.21258,0.020283,0.59136,0.10722,2.2e-05,5e-06,0.000503,425.0
61286,0.0,853.220021,61.541488,44.754096,743.115349,14.316295,30.180416,0.00068,24.40362,4.509409,30.246177,0.00153,0.01853,2.87716,0.60766,12.53964,0.18183,2.6134,0.1713,0.00731,0.00068,0.001359,0.0,0.007247,0.000339,0.00912,0.000996,0.000559,3e-06,0.001377,0.289461,1.461338,0.006287,2.076097,0.174029,1.387033,0.994522,3.5e-05,1.2e-05,0.005067,913.64712
61288,0.0,2067.569581,83.987462,212.902697,1182.375567,58.386983,111.346294,0.0,21.553772,40.371395,10.537707,0.051,0.045,5.892,2.6811,11.28075,0.1023,30.6675,5.60325,0.0,0.0,0.0012,1.6e-05,0.023654,0.001351,0.071546,0.001573,0.00244,0.0,0.003802,0.322096,0.908802,0.037656,9.221365,1.010188,5.778659,3.226491,0.000182,0.000249,0.016173,1719.28777
61289,0.0,739.660021,43.057488,65.653096,730.409349,8.464295,22.158416,2.2308,18.0188,10.040594,11.694647,0.0,0.4736,4.243,1.1311,13.1021,0.33,2.4684,0.2061,0.1518,0.8382,0.001306,2.6e-05,0.011709,0.000227,0.026394,0.001533,0.00082,2.8e-05,0.003824,0.341796,0.306388,0.01009,1.649797,0.162379,0.800558,1.720332,7.4e-05,0.000104,0.002998,874.64712
61293,21.45,1932.398902,130.018667,103.311223,840.7435,7.835362,50.741502,0.504,98.725301,10.706167,18.907327,0.0,0.1085,13.654,2.93,97.948,0.102,8.53,0.881,0.12,0.132,0.000141,0.0,0.028628,6.1e-05,0.010567,0.000611,0.000294,5e-06,0.001758,0.006985,0.254146,0.012201,2.252939,0.209587,2.98196,2.135425,5.6e-05,0.000225,0.004323,1167.30556
61294,0.0,3592.132928,387.052524,35.306732,374.870903,6.391317,2.435531,0.0,287.838512,31.496415,59.898463,0.0,0.033,34.32,7.26,258.06,1.0265,22.44,2.31,0.0,0.0,0.000675,5e-06,0.066208,0.000177,0.011265,0.001353,0.000331,7e-06,0.000409,0.012441,0.251638,0.00795,1.002469,0.066409,0.866627,0.575773,7.2e-05,3.1e-05,0.004215,809.90244
61300,0.0,398.110558,1.782378,15.529139,489.289254,4.595,78.20725,0.0,0.402958,0.18825,0.370536,0.0,0.0,0.0,0.0,0.0,0.005273,0.0,0.0,0.0,0.0,2e-05,0.0,0.000303,4.3e-05,0.003493,0.000765,0.000272,1e-06,0.000749,0.023267,0.476528,0.001553,1.253171,0.088516,0.190934,0.401693,4.3e-05,9e-06,0.001916,591.30556
61305,0.0,754.82,4.648,27.192,697.464,54.348,148.45,0.0,0.48,0.53,0.65,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.0,0.0,0.0,2.7e-05,0.0,9.9e-05,5.7e-05,0.001978,0.001265,0.000449,2e-06,0.000414,0.05326,2.21936,0.137448,2.52504,0.13198,0.44378,0.78276,0.000112,3.5e-05,0.00477,882.0
61306,0.0,580.5,1.35,10.5,8.85,0.3,129.0,0.0,0.345,0.48,0.315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045,3e-05,0.00465,4.5e-05,7.5e-05,0.0,0.00045,0.0,0.01529,0.000752,0.165,0.0224,0.3975,0.15008,9e-06,1.5e-05,0.0003,151.0
61311,0.0,493.368723,0.0,1.6,427.2,4.0,121.594483,0.0,0.11,0.152,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.2e-05,0.0,0.0004,7.4e-05,0.0006,6e-05,0.0002,0.0,0.00012,0.1,0.712122,0.303951,2.701281,0.029,0.322311,0.369811,4e-06,2e-06,0.00036,554.60369
61312,0.0,806.16,0.048,0.192,609.29465,0.048,201.328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-06,0.0,1.9e-05,8e-06,4.8e-05,5e-06,1.9e-05,0.0,2.4e-05,0.01776,1.231646,0.580048,4.45904,0.014194,0.606137,0.60336,0.0,0.0,0.0,813.71065
61314,0.0,1442.32,90.681,131.824,894.21,0.262,24.224,0.0,28.7299,6.5702,45.6663,0.0,0.0,0.0,0.0,0.0,1.331,0.0,0.0,0.0,0.0,0.0011,6e-06,0.004181,0.000187,0.033272,0.002943,0.001464,1.2e-05,0.000955,0.04321,2.43835,0.010585,1.97673,0.1805,4.127344,2.41984,0.000167,6.8e-05,0.015391,1162.0
61315,0.0,1571.19,33.62,64.426,1471.7508,16.167,251.1519,0.0,10.7818,4.5293,9.7565,0.0,0.0,0.0,0.0,0.0,1.01554,0.0,0.0,0.0,0.0,0.000716,5e-06,0.003618,0.000318,0.011221,0.002844,0.000608,8e-06,0.001122,0.094435,2.1735,0.530672,7.5735,0.174571,1.238173,1.897054,0.000175,4.9e-05,0.007608,1844.0
61320,0.0,580.152414,0.822115,27.360777,659.861494,6.432031,114.604671,0.0,0.0,0.725514,0.609866,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.000161,0.0,0.003411,8.4e-05,0.002336,0.000611,0.000269,0.0,0.000483,0.044925,0.862589,0.239193,2.86266,0.114588,0.364954,0.486868,3.5e-05,6e-06,0.00197,857.44894
61326,0.0,5564.960868,201.277693,554.300477,1963.556573,13.981482,371.428596,0.0,98.561583,61.162049,31.743619,0.0,0.0,0.060767,0.020716,0.026931,1.390247,0.078721,0.020026,0.0,0.0,0.001442,6.9e-05,0.048861,0.000533,0.169139,0.002497,0.00123,1.4e-05,0.007276,0.193108,0.398966,0.019934,7.141065,0.749892,13.471491,5.3968,0.00022,0.001097,0.010883,3155.0848
61344,0.0,375.938927,7.86285,67.92283,369.608017,0.218,6.707125,0.0,1.837904,2.322118,2.037559,0.0,0.0002,0.28,0.055,1.3832,0.693958,0.2256,0.0138,0.0,0.0,0.000326,0.0,0.011465,2.7e-05,0.029238,0.000627,0.000321,5e-06,0.000176,0.01246,0.602703,0.001573,1.25069,0.164234,0.847084,0.805657,0.000272,0.000186,0.004613,454.30357
61354,0.0,351.61,9.0869,17.960625,979.727,17.701,48.619,0.0,2.76865,2.428,3.0165,0.0,0.0,0.081,0.03,0.114,0.0168,0.366,0.003,0.0,0.0,0.002179,0.0,0.0067,0.000366,0.011743,0.000872,0.000657,0.0,0.001841,0.40757,0.234084,0.005921,2.66708,0.128423,0.35337,0.42192,5.1e-05,2.3e-05,0.002623,1078.0
61356,0.0,9827.45,862.613595,500.91,3420.695,13.8,35.382535,0.0,549.805,139.443,140.726,0.0,0.066,92.4,18.15,456.456,2.6275,74.448,4.554,0.0,0.0,0.00011,1e-06,0.14241,0.000716,0.16135,0.004131,0.002864,1e-06,0.008264,0.08275,1.07655,0.03829,9.18325,1.39015,9.5785,4.42985,0.001043,0.000948,0.097185,4845.0
61366,0.0,773.13,60.67585,42.33,65.0728,1.995,15.011,0.0,17.07624,2.31644,37.93437,0.0,0.0,0.0,0.0,0.0,0.18304,0.0,0.0,0.0,0.0,0.001026,2e-06,0.00215,3.4e-05,0.010544,0.000894,0.000125,2e-06,0.000306,1e-05,1.13489,0.002644,0.35056,0.062555,1.51834,0.75664,6.6e-05,2e-05,0.003887,193.0
61375,0.0,2001.095156,163.527586,128.869156,842.183842,18.09,5.468971,0.0,95.149456,17.28428,30.671997,0.0,0.0,0.0,0.0,0.0,1.230047,0.0,0.0,0.0,0.0,0.000767,7.1e-05,0.017752,0.000233,0.061271,0.00213,0.001011,1.8e-05,0.001509,0.019241,0.491446,0.015233,3.581358,0.233822,7.361103,1.536429,0.000197,0.000146,0.007163,1161.03123
61383,0.0,2490.932575,166.704245,43.410853,1473.027419,22.515509,206.663397,0.0,49.698664,5.038436,99.46963,0.0,0.0,0.0,0.0,0.0,0.576826,0.0,0.0,0.0,0.0,0.002137,6e-06,0.008688,0.000461,0.006716,0.002897,0.001149,2e-06,0.000978,0.489236,1.606945,0.2856,5.753003,0.25457,0.647292,1.035096,3.8e-05,1e-05,0.003888,1961.43998
61384,0.0,1853.2,159.268314,90.122,532.052,7.8,22.449042,0.036,82.435,38.95,27.522,0.036,0.411,12.917,4.042,22.293,0.549,26.145,1.94,0.172,0.031,0.000329,1e-06,0.00878,0.000117,0.04927,0.000865,0.000621,3e-06,0.00257,0.02382,0.17148,0.006434,1.8819,0.17514,0.7833,0.92062,6.8e-05,5e-05,0.005804,812.0
61388,0.0,400.44,4.172,18.766,392.956,9.288,67.1016,0.0,0.8296,1.494,0.7208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4e-05,0.0,0.001054,0.000219,0.005476,0.000221,0.000324,0.0,0.000417,0.06,0.143805,0.004706,0.8748,0.09883,1.087355,0.41188,1.4e-05,2.9e-05,0.002326,494.5
61389,0.0,505.715225,39.325366,32.690845,340.568567,3.0,6.0,0.0,11.935235,1.393274,24.186542,0.0,0.0002,0.28,0.055,1.3832,0.147446,0.2256,0.0138,0.0,0.0,0.000418,0.0,0.00095,0.000178,0.001774,0.000495,0.00019,2e-06,0.000424,0.06,1.202004,0.001738,0.842807,0.095772,1.208313,0.749883,1.4e-05,3e-06,0.003849,437.04148
61391,0.0,3788.84,241.2849,390.075625,1858.6415,12.238,15.443,0.064,74.50239,40.08402,96.26137,0.144,1.584,39.168,10.368,62.912,1.90452,31.04,4.8,0.688,0.064,0.00617,4e-06,0.021179,0.000884,0.194026,0.004439,0.001912,1.1e-05,0.009292,0.18586,3.299044,0.025881,7.36626,0.669623,3.800587,4.32914,0.000183,0.000165,0.024844,2547.0
61392,0.0,3135.611114,287.221024,58.110337,1415.087928,46.381574,85.06855,0.0,206.155673,25.732941,44.172972,0.0,0.025,26.081,5.53,195.614,1.001,17.366,1.753,0.0,0.0,0.001857,5e-06,0.057656,0.000583,0.023284,0.001975,0.001108,7e-06,0.003239,0.510644,1.334994,0.089143,5.010363,0.49626,3.314348,1.139725,0.000114,3.7e-05,0.008285,1908.90512
61394,0.0,1193.665871,62.18298,105.222037,1501.276388,23.4355,52.703,0.017619,25.955309,14.289103,14.969716,0.039642,0.43776,13.284068,3.366709,29.247259,0.43606,11.011609,1.443193,0.1894,0.017619,0.001105,0.0,0.01129,0.000348,0.084632,0.00341,0.001286,2e-06,0.003814,0.259967,0.193069,0.012269,5.447252,0.242561,0.97258,1.579751,7e-05,0.000104,0.006361,1749.96438
61398,0.0,1844.07,130.38,26.048,1272.06,23.9,141.61,0.0,98.443,11.807,18.5605,0.0,0.0125,13.27,2.85,98.13,0.0,9.72,0.885,0.0,0.0,0.000866,0.0,0.037825,0.000391,0.01286,0.00061,0.000804,0.0,0.001288,0.37,0.29239,0.013192,3.16978,0.18434,1.7479,0.46372,6e-05,6e-05,0.003382,1609.0
61400,0.0,295.33,2.6049,6.486125,841.734,13.036,60.141,0.0,1.9009,1.2536,0.9827,0.0,0.0002,0.442,0.115,1.6112,0.0,0.9576,0.0198,0.0,0.0,0.000505,0.0,0.007279,0.000177,0.005448,0.000369,0.000461,0.0,0.000738,0.12402,0.086324,0.004328,1.74796,0.080063,0.50387,0.16554,1.9e-05,6e-06,0.001555,928.0
61402,0.0,460.0,3.2,37.2,1472.2,14.4,68.8,0.0,0.0,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,4.8e-05,0.0,0.00028,0.000143,0.0045,0.00178,0.00074,2e-06,0.0008,0.034,1.18029,0.002802,3.312,0.1859,0.8565,1.00608,0.000166,3e-05,0.0046,1601.0
61403,0.0,1531.01,90.398,24.803975,822.7051,17.38,153.1081,5e-05,62.76942,8.56472,13.30705,0.00012,0.00164,0.02892,0.01542,0.04021,0.15067,0.01485,0.01107,0.00044,0.0,7.1e-05,1e-06,0.005214,0.000178,0.011617,0.000478,0.001052,1e-06,0.003052,0.19661,0.140703,0.008664,5.30323,0.214705,0.65798,0.54001,6.1e-05,1.7e-05,0.003624,1111.0
61405,0.0,376.424387,25.933272,53.971211,333.577488,6.491337,22.278164,1.565566,7.909621,7.475457,4.726664,0.008912,0.745849,2.834111,0.947097,5.535845,0.199038,3.00571,0.382369,0.109916,0.926863,0.000149,4.2e-05,0.004154,3.3e-05,0.016521,0.000377,0.00038,6e-06,0.00059,0.03594,0.69946,0.0422,1.279433,0.155178,0.624165,0.608434,2.8e-05,8.4e-05,0.001511,429.62163
61409,0.0,9299.842992,997.365096,80.733019,996.353682,12.19789,27.409885,0.0,565.770056,253.699846,161.155035,0.0,0.291,108.625143,26.641429,528.079158,2.25225,221.350616,8.554,0.0,0.1,0.002495,1.1e-05,0.231028,0.000372,0.027789,0.002933,0.000725,1.5e-05,0.001938,0.310381,0.450198,0.014695,2.257759,0.162634,1.984579,1.332835,0.000132,6.8e-05,0.009073,2120.18823
61415,0.0,1274.98,90.17,13.38,42.1,3.24,102.72,0.0,24.8442,24.14,38.0878,0.0,0.0306,2.1556,1.1254,9.5404,0.106,19.5602,0.544,0.0,0.0136,0.000539,1.2e-05,0.0211,3.7e-05,0.00194,0.000166,0.000166,0.0,0.00025,0.0072,0.06629,0.001932,0.467,0.0439,0.8457,0.34128,8e-06,2e-06,0.00062,255.0
61416,0.0,954.5,31.55,42.46,269.7,10.4,122.75,0.0,8.5,1.675,18.675,0.0,0.0,0.0405,0.015,0.057,0.11,0.183,0.0015,0.0,0.0,0.000426,0.0,0.001865,0.000122,0.00552,0.000465,0.00032,2e-06,0.00037,0.0285,1.04008,0.005354,0.768,0.4023,41.883897,0.75616,0.000631,7.3e-05,0.004,602.0
61417,0.1716,679.66,46.403,33.937,1257.0733,21.178,30.8412,0.0,18.084,4.047,21.4312,0.0,0.0002,0.2485,0.059,1.621,0.11,0.319,0.0155,0.0,0.0,0.00091,0.0,0.008536,0.000327,0.007779,0.000926,0.000602,2e-06,0.001161,0.20217,1.24058,0.010692,2.95534,0.1693,0.784587,0.8268,4e-05,1.4e-05,0.005145,1405.0
61426,0.0,1274.945021,60.118488,129.877346,1689.348349,18.197795,51.880416,0.02308,19.38522,15.609509,15.467877,0.05193,0.57123,14.44896,3.85896,23.14364,0.57123,12.6578,1.743,0.24811,0.02308,0.002056,1e-06,0.016078,0.000526,0.080039,0.001601,0.001441,2e-06,0.004385,0.526861,0.352503,0.015542,5.135867,0.281759,1.682713,1.342782,7.9e-05,7.8e-05,0.009085,1957.14712
61432,0.0,1482.34,14.854,36.212,600.972,1.2,296.758,0.0,4.256,0.439,7.633,0.0,0.0,0.0,0.0,0.0,0.023112,0.0,0.0,0.0,0.0,1.3e-05,0.0,0.000779,4.2e-05,0.00248,0.00313,0.000716,1e-06,0.000635,0.006,1.40368,0.304144,4.1984,0.38216,0.92436,1.19572,0.000104,4.6e-05,0.007856,952.0
61436,0.0,673.51,11.56,98.5615,1120.6518,11.975,41.372,0.7,2.7524,4.22862,2.219,0.0,0.0502,0.8795,0.339,1.835,0.24,0.685,0.0685,0.25,0.45,0.001559,0.0,0.017917,0.000245,0.040263,0.000569,0.000763,1.5e-05,0.003212,0.38116,0.82816,0.011008,2.90608,0.22798,2.35154,1.04874,0.000346,0.000231,0.010248,1287.0
61439,0.0,406.348902,4.983667,12.783723,559.7685,14.875362,75.650502,0.0,1.671011,1.584097,0.990167,0.0,0.0002,0.28,0.055,1.3832,0.0,0.2256,0.0138,0.0,0.0,0.000107,0.0,0.001695,0.000121,0.006497,0.000359,0.000522,0.0,0.001686,0.10121,0.248896,0.011162,2.673899,0.118597,0.45968,0.276535,3e-05,9e-06,0.002372,670.30556
61440,0.0,3261.47,360.135638,4.0912,266.2952,5.467,11.541014,0.0,255.53431,42.13848,60.81261,0.0,0.033,46.2,9.075,228.228,0.051,37.224,2.277,0.0,0.0,0.000196,0.0,0.042711,5.1e-05,0.000848,0.000101,0.000123,0.0,0.000524,0.165761,0.08544,0.001722,0.55856,0.02837,0.41139,0.09536,2.2e-05,2e-06,0.000639,649.0
61441,0.0,1659.625194,87.43706,59.82906,448.972348,2.87513,157.520693,0.0,26.75593,2.700177,53.74619,0.264423,0.829122,12.100695,13.972568,11.624137,0.18583,1.505864,0.106068,0.0,0.0,0.000463,1e-06,0.002666,2.4e-05,0.004882,0.001933,0.00036,1e-06,0.000268,0.0136,1.094997,0.14862,2.72347,0.160268,0.433047,0.872311,5.1e-05,1.1e-05,0.003892,759.3913
61442,0.0858,767.060871,43.20408,86.779537,513.451888,5.445,7.479,0.016599,14.633379,10.008881,11.127921,0.037347,0.411015,10.366328,2.732969,17.880399,0.410815,8.186309,1.258893,0.178435,0.016599,0.000836,0.0,0.004831,0.000221,0.050103,0.00072,0.0006,2e-06,0.002216,0.203309,0.268865,0.011769,1.976267,0.115398,0.77923,0.780751,4.1e-05,4.3e-05,0.00505,659.96438
61450,0.0,2822.931173,185.724087,92.135673,396.210009,5.066474,197.555221,0.0,56.164821,9.700535,107.196654,1.499759,0.86414,3.203825,1.525487,3.559469,1.234733,1.080553,0.050698,0.0,0.0,0.001887,1.9e-05,0.007645,0.000197,0.010984,0.00193,0.000365,1e-05,0.000537,0.033828,3.317745,0.29878,3.339873,0.163267,3.179729,2.239622,5.4e-05,3.3e-05,0.009842,904.91898
61455,0.1716,2064.430871,155.71958,142.332912,933.543888,10.206,24.935,0.036599,64.164879,20.952881,53.566421,0.085347,1.067015,21.934328,8.900969,33.964399,0.678815,14.126309,5.686893,0.354435,0.016599,0.000163,0.0,0.004317,0.000136,0.079159,0.002406,0.001383,8e-06,0.003229,0.039634,0.276465,0.012263,3.448417,0.167383,4.76055,1.654361,6.1e-05,0.000115,0.015469,1276.96438
61462,5.0082,3433.9,258.0401,47.4118,2798.42,47.6965,222.9375,0.0,197.08845,22.65205,37.1184,0.0,0.0251,26.644,5.722,197.042,0.0,19.508,1.777,0.0,0.0,0.002123,0.0,0.066453,0.000749,0.024209,0.001224,0.001708,0.0,0.003269,0.442623,0.619397,0.025027,7.24691,0.472912,7.786,0.921935,0.000149,9.3e-05,0.007548,3422.0
61463,0.0,661.848723,3.794,19.576,1630.752,34.144,136.078483,0.0,0.0,1.95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00062,0.0,0.025058,0.000573,0.005644,0.001664,0.000658,0.0,0.000872,0.20828,1.762702,0.350995,3.778401,0.35364,0.405251,0.698891,1.6e-05,1e-06,0.00545,2248.60369
61470,0.0,448.37,29.571,36.09025,396.8175,5.6245,9.274,0.0,10.334775,4.9412,8.1598,0.0,0.0,0.0,0.0,0.0,1.001,0.0,0.0,0.0,0.0,0.000718,5e-06,0.004074,0.000249,0.014374,0.001603,0.000388,7e-06,0.000812,0.051785,0.192725,0.006898,1.03823,0.06245,0.7948,0.65859,6.9e-05,3.7e-05,0.003746,479.5
61471,0.1716,464.23,31.6569,26.752625,398.511,5.211,17.731,0.027,13.96515,3.198,12.5265,0.0375,0.5895,5.8005,3.387,8.0595,0.0885,1.971,0.138,0.0675,0.003,0.000844,0.0,0.002748,5e-05,0.012635,0.000414,0.000118,2e-06,0.001242,0.18957,0.080864,0.004743,0.98702,0.062123,1.06111,0.25632,1.4e-05,3.7e-05,0.005544,480.0
61472,0.0,465.5,30.7,44.06,259.85,1.5,3.4,0.0,9.23,1.155,18.86,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.000309,1e-06,0.00061,9.6e-05,0.01231,0.00052,0.000565,2e-06,0.000435,0.049,0.8921,0.0031,0.729,0.0735,1.579397,0.7755,1.6e-05,1.3e-05,0.00545,350.0
61473,0.0,3311.218902,316.633467,90.158473,994.6005,11.709362,32.147502,0.41,190.360711,42.322697,71.628267,0.03,0.4,52.61,18.42,172.48,0.36,38.15,2.385,2.33,0.325,0.000517,0.0,0.028998,0.000174,0.04303,0.001297,0.003844,1e-05,0.00257,0.10485,0.259704,0.016145,3.308209,0.170543,4.28779,1.020815,2.6e-05,7.7e-05,0.01091,1449.30556
61476,0.0,764.067224,55.657728,16.281111,711.051176,21.498536,50.068591,0.0,40.39735,5.882469,7.6155,0.0,0.005,5.2,1.1,39.1,0.00595,3.4,0.35,0.0,0.0,0.000174,3e-06,0.010792,0.000144,0.006133,0.00038,0.000264,1e-06,0.000485,0.086564,0.18395,0.006525,1.306714,0.185635,0.76102,0.282697,2.2e-05,1.2e-05,0.002841,865.41991
61478,0.0,778.075,42.120786,44.0105,146.3945,4.32,54.874,0.0,10.833195,2.43691,22.449085,0.0108,0.0228,1.098,0.4116,1.7124,0.15093,1.5096,0.0972,0.0,0.0,0.00016,1e-06,0.000886,5.3e-05,0.004063,0.000586,0.000283,1e-06,0.000952,0.0,1.13136,0.002177,0.284615,0.067305,1.51167,0.84541,2.2e-05,6.4e-05,0.001404,296.5
61482,0.0,1051.65,81.5908,61.8302,198.9589,0.795,18.255,0.0,23.05054,2.43768,51.46497,0.0,0.0,0.0,0.0,0.0,0.25912,0.0,0.0,0.0,0.0,0.000887,3e-06,0.002112,5.1e-05,0.012609,0.001277,0.00017,4e-06,0.000253,0.0012,1.77255,0.001615,0.4866,0.08258,2.022682,1.15866,0.000106,2.9e-05,0.005641,373.0
61483,0.0,789.6,38.8653,46.98325,704.817,16.025,54.927,0.0,16.4343,12.4354,5.4287,0.0,0.0017,2.38459,0.4692,11.76366,0.0015,1.93834,0.11747,0.0,0.0,0.001491,0.0,0.009106,0.000327,0.003934,0.000435,0.000638,0.0,0.001151,0.04593,0.769503,0.010764,1.64731,0.266931,2.22487,1.1609,7.2e-05,2.9e-05,0.004725,872.5
61489,0.0,1681.15441,179.976408,10.600572,288.166223,5.260096,8.266356,0.0,133.681225,16.836835,28.456838,0.0,0.025666,17.889433,3.658007,132.177745,0.016,14.65543,1.182588,0.0,0.0,0.00017,0.0,0.032247,9.8e-05,0.00311,0.000317,0.000331,0.0,0.000512,0.033682,0.177414,0.00439,0.799767,0.061631,0.526432,0.226567,1.4e-05,6e-06,0.00166,495.4037
61491,0.0,1425.736367,91.632396,20.527284,28.292857,3.624105,129.483414,0.0,29.421184,4.462192,53.599505,1.764182,1.693261,15.30452,15.498055,15.183606,0.133853,2.586417,0.156766,0.0,0.0,0.000309,6e-06,0.003221,2.2e-05,0.005019,0.000672,0.000245,0.0,0.000222,6.8e-05,0.466119,0.004647,0.859328,0.13119,0.626314,0.501399,8e-06,9e-06,0.003255,276.06028
61495,0.0,1195.980368,104.439848,24.932508,304.133008,11.40575,28.042252,0.0,44.678368,15.606507,39.890568,0.0,0.0352,4.138,0.834,28.809,0.10676,13.351,0.159,0.0,0.0,0.000524,1.2e-05,0.017511,8.8e-05,0.004635,0.000652,0.000555,0.0,0.001016,0.032648,0.324666,0.00735,1.315021,0.21553,0.865392,0.579638,2.6e-05,9e-06,0.004121,484.67994
61496,0.0,1619.439287,121.499267,38.1375,678.578753,11.1,93.85,0.0,77.856144,15.834235,23.072265,0.0,0.009875,13.825423,2.715708,68.297589,0.75075,11.139341,0.681396,0.0,0.0,0.000373,3e-06,0.0146,0.000197,0.01451,0.001172,0.000791,5e-06,0.002099,0.11745,0.19014,0.008042,3.4845,0.1484,0.753,0.68258,6.5e-05,3.1e-05,0.004465,944.75302
61502,0.0,1950.92,43.566,83.172125,1236.144,40.273,299.54175,0.0,15.8703,10.2823,8.732,0.0,0.0007,0.98,0.1925,4.8412,0.75075,0.7896,0.0483,0.0,0.0,0.000371,3e-06,0.005215,0.000364,0.028145,0.002328,0.001861,5e-06,0.004427,0.23553,0.449784,0.030106,8.48461,0.744623,0.98237,1.49836,8.5e-05,6e-05,0.013864,1732.0
61503,0.0,4986.84,137.752,108.283,236.169,35.0,814.846,0.0,39.8175,5.115,85.8025,0.0,0.0,0.0,0.0,0.0,0.26502,0.0,0.0,0.0,0.0,0.001274,3e-05,0.00695,0.000243,0.006051,0.000677,0.001026,0.0,0.002025,1e-05,0.882135,0.304733,3.72924,0.222755,2.8152,1.58616,0.000121,7.3e-05,0.006654,1354.5
